CUSTOMERID,GENDER,ELDERLY,MARRIED,DEPENDENTS,CLIENT_HOUR,PHONESERVICE,SERVICO_INTERNET,SERVICO_SEGURANCA,TECNICAL_SUPORT,STREAMINGTV,CONTRACT_TYPE,PAYMENTMETHOD,PAYMENT_MONTH,FULL_PAYMENT,CHURN
1285-OKIPP,MALE,0,No,No,1,,Fiber optic,No,No,No,Month-to-month,Electronic check,65.60756321839081,79.9,Yes
7825-ECJRF,FEMALE,0,No,No,19,,Fiber optic,Yes,Yes,Yes,Month-to-month,Electronic check,65.60756321839081,1934.45,Yes
1347-KTTTA,MALE,0,Yes,No,64,,Fiber optic,No,Yes,Yes,One year,Credit card (automatic),65.60756321839081,6654.1,No
7841-TZDMQ,MALE,0,No,No,2,,DSL,No,No,No,Month-to-month,Credit card (automatic),65.60756321839081,84.5,Yes
4195-NZGTA,FEMALE,0,No,No,1,,DSL,No,No,No,Month-to-month,Electronic check,65.60756321839081,25.25,No
7157-SMCFK,MALE,0,No,Yes,61,,No,No internet service,No internet service,No internet service,Two year,Mailed check,65.60756321839081,1124.2,No
4709-LKHYG,FEMALE,0,Yes,Yes,29,,No,No internet service,No internet service,No internet service,One year,Electronic check,65.60756321839081,540.05,No
2504-DSHIH,MALE,1,Yes,No,23,,Fiber optic,No,No,No,Month-to-month,Electronic check,65.60756321839081,1975.85,No
0699-NDKJM,FEMALE,0,Yes,No,57,,DSL,Yes,No,Yes,Month-to-month,Bank transfer (automatic),65.60756321839081,3437.45,No
9286-BHDQG,MALE,0,Yes,Yes,72,,DSL,Yes,Yes,No,Two year,Credit card (automatic),65.60756321839081,3139.8,No
0230-WEQUW,MALE,0,Yes,No,66,,DSL,Yes,Yes,Yes,Two year,Bank transfer (automatic),65.60756321839081,3789.2,No
2040-LDIWQ,MALE,0,Yes,Yes,65,,DSL,No,Yes,Yes,Two year,Bank transfer (automatic),65.60756321839081,5324.5,No
6496-JDSSB,FEMALE,0,No,No,8,,Fiber optic,No,No,Yes,Month-to-month,Bank transfer (automatic),65.60756321839081,624.6,No
9408-SSNVZ,FEMALE,0,No,No,4,,Fiber optic,No,No,No,Month-to-month,Electronic check,65.60756321839081,268.35,Yes
4443-EMBNA,FEMALE,0,Yes,No,71,,No,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),65.60756321839081,1836.9,No
6469-MRVET,MALE,0,Yes,Yes,1,,No,No internet service,No internet service,No internet service,One year,Electronic check,65.60756321839081,20.2,No
0742-MOABM,MALE,0,Yes,No,4,,DSL,No,Yes,No,Month-to-month,Mailed check,65.60756321839081,179.35,Yes
5961-VUSRV,FEMALE,0,No,No,12,,No,No internet service,No internet service,No internet service,One year,Bank transfer (automatic),65.60756321839081,219.35,No
6778-JFCMK,MALE,0,No,No,24,,DSL,Yes,No,Yes,One year,Mailed check,65.60756321839081,1288.75,No
6341-JVQGF,FEMALE,0,Yes,Yes,31,,DSL,Yes,Yes,Yes,One year,Mailed check,65.60756321839081,2545.75,No
2232-DMLXU,FEMALE,0,Yes,No,1,,DSL,No,No,Yes,Month-to-month,Mailed check,65.60756321839081,55.2,Yes
4811-JBUVU,MALE,0,No,No,30,,Fiber optic,No,Yes,No,Month-to-month,Credit card (automatic),65.60756321839081,2723.15,No
0945-TSONX,FEMALE,0,Yes,Yes,47,,DSL,Yes,Yes,Yes,Two year,Credit card (automatic),65.60756321839081,4107.25,No
2651-ZCBXV,MALE,0,No,No,54,,Fiber optic,Yes,Yes,Yes,Two year,Credit card (automatic),65.60756321839081,5760.65,No
3316-UWXUY,MALE,0,No,No,50,,Fiber optic,Yes,Yes,No,Month-to-month,Credit card (automatic),65.60756321839081,4747.5,No
8937-RDTHP,MALE,0,No,No,1,,Fiber optic,Yes,No,No,Month-to-month,Mailed check,65.60756321839081,84.6,Yes
7083-MIOPC,FEMALE,0,No,No,72,,No,No internet service,No internet service,No internet service,Two year,Credit card (automatic),65.60756321839081,1566.9,No
1984-GPTEH,FEMALE,0,No,No,29,,No,No internet service,No internet service,No internet service,Month-to-month,Electronic check,65.60756321839081,702.0,No
1251-KRREG,MALE,0,No,No,2,,DSL,No,No,No,Month-to-month,Mailed check,65.60756321839081,114.1,Yes
0621-JFHOL,FEMALE,0,No,No,10,,DSL,No,Yes,No,Two year,Mailed check,65.60756321839081,299.05,No
9903-LYSAB,MALE,0,Yes,No,18,,Fiber optic,No,No,No,Month-to-month,Electronic check,65.60756321839081,1305.95,No
0094-OIFMO,FEMALE,1,No,No,11,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,65.60756321839081,1120.3,Yes
9227-UAQFT,MALE,0,No,No,16,,No,No internet service,No internet service,No internet service,Two year,Mailed check,65.60756321839081,284.35,No
7301-ABVAD,FEMALE,0,No,No,72,,DSL,No,Yes,Yes,Two year,Bank transfer (automatic),65.60756321839081,6350.5,No
6614-FHDBO,MALE,0,No,No,72,,Fiber optic,No,Yes,Yes,Two year,Bank transfer (automatic),65.60756321839081,7878.3,No
7576-ASEJU,FEMALE,0,Yes,Yes,41,,DSL,Yes,Yes,Yes,One year,Credit card (automatic),65.60756321839081,3187.65,No
9058-HRZSV,FEMALE,1,Yes,No,65,,Fiber optic,Yes,No,No,Month-to-month,Electronic check,65.60756321839081,6126.15,No
4522-AKYLR,FEMALE,1,No,No,13,,DSL,No,No,No,Month-to-month,Electronic check,65.60756321839081,731.3,No
0221-WMXNQ,MALE,1,No,No,4,,Fiber optic,Yes,No,No,Month-to-month,Electronic check,65.60756321839081,273.4,No
0303-UNCIP,MALE,0,No,No,41,,DSL,No,No,No,One year,Mailed check,65.60756321839081,2531.8,No
9947-OTFQU,MALE,1,No,No,15,,Fiber optic,No,No,No,Month-to-month,Electronic check,65.60756321839081,1074.3,Yes
0322-YINQP,MALE,0,No,No,1,,DSL,Yes,No,No,Month-to-month,Mailed check,65.60756321839081,48.55,Yes
0959-WHOKV,MALE,0,No,No,42,,Fiber optic,Yes,No,No,One year,Electronic check,65.60756321839081,4298.45,No
4075-JFPGR,FEMALE,0,Yes,No,51,,Fiber optic,Yes,No,Yes,One year,Electronic check,65.60756321839081,4619.55,No
4629-NRXKX,FEMALE,0,Yes,Yes,2,,Fiber optic,No,No,No,Month-to-month,Electronic check,65.60756321839081,147.15,Yes
9514-JDSKI,MALE,1,Yes,No,1,,DSL,No,No,Yes,Month-to-month,Electronic check,65.60756321839081,40.2,Yes
3282-ZISZV,MALE,0,No,Yes,32,,DSL,No,Yes,Yes,One year,Credit card (automatic),65.60756321839081,2633.3,No
3675-YDUPJ,MALE,0,No,No,10,,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,65.60756321839081,193.05,No
4111-BNXIF,FEMALE,0,Yes,Yes,67,,DSL,No,Yes,Yes,Two year,Electronic check,65.60756321839081,4103.9,No
7017-VFHAY,FEMALE,0,Yes,Yes,61,,Fiber optic,Yes,Yes,Yes,Two year,Credit card (automatic),65.60756321839081,7008.15,No
6655-LHBYW,MALE,0,No,No,50,,Fiber optic,Yes,Yes,Yes,One year,Credit card (automatic),65.60756321839081,5791.1,No
4959-JOSRX,FEMALE,0,Yes,No,2,,DSL,No,No,No,Month-to-month,Credit card (automatic),65.60756321839081,80.55,Yes
5046-NUHWD,FEMALE,1,Yes,No,29,,DSL,Yes,No,No,Month-to-month,Electronic check,65.60756321839081,1228.65,No
7273-TEFQD,MALE,1,No,No,3,,DSL,No,No,No,Month-to-month,Electronic check,65.60756321839081,132.2,Yes
3606-TWKGI,MALE,1,No,No,13,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,65.60756321839081,1364.3,Yes
7529-ZDFXI,MALE,1,Yes,No,57,,Fiber optic,No,No,No,Month-to-month,Electronic check,65.60756321839081,4925.35,No
7605-BDWDC,FEMALE,0,No,No,31,,DSL,Yes,Yes,No,Two year,Bank transfer (automatic),65.60756321839081,1520.1,No
1950-KSVVJ,FEMALE,0,Yes,No,45,,Fiber optic,Yes,Yes,Yes,One year,Mailed check,65.60756321839081,5032.25,No
0123-CRBRT,FEMALE,0,Yes,Yes,61,,DSL,Yes,Yes,Yes,Two year,Mailed check,65.60756321839081,5526.75,No
6292-TOSSS,MALE,0,No,No,50,,No,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),65.60756321839081,1195.25,No
3197-ARFOY,FEMALE,1,No,No,19,,Fiber optic,Yes,Yes,Yes,Month-to-month,Mailed check,65.60756321839081,2007.25,No
6323-AYBRX,MALE,0,No,No,59,,No,No internet service,No internet service,No internet service,Two year,Mailed check,65.60756321839081,1099.6,Yes
7014-ZZXAW,FEMALE,0,Yes,No,71,,No,No internet service,No internet service,No internet service,Two year,Credit card (automatic),65.60756321839081,1732.95,No
4385-GZQXV,FEMALE,1,No,No,16,,Fiber optic,No,Yes,Yes,Month-to-month,Electronic check,65.60756321839081,1511.2,Yes
7633-MVPUY,MALE,0,Yes,No,57,,DSL,Yes,Yes,No,Two year,Electronic check,65.60756321839081,3450.15,No
6366-ZGQGL,MALE,0,No,No,1,,DSL,No,No,No,Month-to-month,Bank transfer (automatic),65.60756321839081,24.8,Yes
4716-HHKQH,MALE,1,Yes,No,20,,Fiber optic,No,Yes,Yes,Month-to-month,Electronic check,65.60756321839081,2172.05,No
5940-AHUHD,MALE,0,No,No,1,,Fiber optic,No,No,No,Month-to-month,Mailed check,65.60756321839081,70.6,Yes
6432-TWQLB,MALE,0,Yes,No,5,,Fiber optic,No,Yes,No,Month-to-month,Electronic check,65.60756321839081,401.1,Yes
4484-GLZOU,FEMALE,0,Yes,No,52,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,65.60756321839081,5624.85,Yes
3179-GBRWV,MALE,1,Yes,No,21,,DSL,Yes,No,No,Month-to-month,Bank transfer (automatic),65.60756321839081,1339.8,No
8645-KWHJO,MALE,0,No,No,14,,DSL,No,Yes,Yes,Month-to-month,Electronic check,65.60756321839081,771.95,No
4130-MZLCC,FEMALE,0,No,No,5,,DSL,No,No,No,Month-to-month,Bank transfer (automatic),65.60756321839081,244.75,No
0314-TKOSI,FEMALE,0,No,No,6,,DSL,Yes,No,No,Month-to-month,Mailed check,65.60756321839081,322.9,No
8229-MYEJZ,FEMALE,0,No,No,10,,DSL,No,No,No,Month-to-month,Electronic check,65.60756321839081,498.25,No
2080-SRCDE,FEMALE,0,No,Yes,1,,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,65.60756321839081,25.4,No
9577-WJVCQ,FEMALE,0,No,No,68,,DSL,Yes,No,No,Month-to-month,Mailed check,65.60756321839081,3687.75,No
9512-UIBFX,MALE,0,Yes,Yes,18,,Fiber optic,No,No,Yes,Month-to-month,Mailed check,65.60756321839081,1779.95,Yes
6202-DYYFX,FEMALE,0,No,No,22,,Fiber optic,No,No,No,One year,Credit card (automatic),65.60756321839081,1783.6,No
3808-HFKDE,FEMALE,0,No,No,20,,DSL,No,No,No,Month-to-month,Electronic check,65.60756321839081,927.15,No
5583-SXDAG,MALE,0,Yes,No,1,,Fiber optic,No,No,No,Month-to-month,Electronic check,65.60756321839081,70.0,Yes
3488-PGMQJ,MALE,1,No,No,8,,Fiber optic,No,No,No,Month-to-month,Electronic check,65.60756321839081,606.55,Yes
3580-REOAC,MALE,0,No,No,10,,DSL,No,No,No,Month-to-month,Credit card (automatic),65.60756321839081,435.4,Yes
7534-BFESC,MALE,1,No,No,24,,Fiber optic,No,No,No,Month-to-month,Electronic check,65.60756321839081,1712.7,Yes
3727-OWVYD,MALE,0,No,No,35,,DSL,Yes,No,No,One year,Mailed check,65.60756321839081,2021.2,No
2294-SALNE,MALE,0,Yes,Yes,23,,Fiber optic,No,Yes,No,One year,Mailed check,65.60756321839081,1940.8,No
4847-TAJYI,FEMALE,1,No,No,6,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,65.60756321839081,567.8,No
1563-IWQEX,FEMALE,0,No,No,12,,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,65.60756321839081,220.35,No
8203-XJZRC,MALE,0,No,No,1,,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,65.60756321839081,20.25,No
6556-DBKZF,FEMALE,0,Yes,Yes,71,,Fiber optic,No,No,No,Two year,Electronic check,65.60756321839081,5436.45,No
6851-WEFYX,MALE,1,Yes,No,35,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,65.60756321839081,3437.5,No
2985-JUUBZ,MALE,0,Yes,Yes,40,,DSL,No,No,Yes,Month-to-month,Electronic check,65.60756321839081,3015.75,No
6390-DSAZX,FEMALE,0,No,Yes,1,,Fiber optic,Yes,No,No,Month-to-month,Mailed check,65.60756321839081,73.6,Yes
0895-LMRSF,MALE,0,No,No,23,,DSL,No,No,Yes,One year,Bank transfer (automatic),64.9,1509.8,No
8098-LLAZX,FEMALE,1,No,No,4,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,95.45,396.1,Yes
8266-VBFQL,MALE,0,No,No,4,,Fiber optic,No,Yes,No,Month-to-month,Electronic check,90.4,356.65,No
8181-YHCMF,FEMALE,0,Yes,Yes,68,,DSL,No,Yes,Yes,Two year,Credit card (automatic),60.3,4109.0,No
2240-HSJQD,MALE,0,No,Yes,38,,Fiber optic,No,No,No,Month-to-month,Mailed check,81.85,3141.7,No
1248-DYXUB,MALE,0,Yes,Yes,52,,No,No internet service,No internet service,No internet service,Two year,Mailed check,24.8,1229.1,No
0265-EDXBD,MALE,1,Yes,No,32,,Fiber optic,No,No,No,Month-to-month,Electronic check,74.9,2303.35,Yes
4115-BNPJY,MALE,0,Yes,Yes,29,,DSL,No,Yes,Yes,Two year,Mailed check,75.55,2054.4,No
3167-SNQPL,MALE,1,Yes,Yes,38,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,101.15,3741.85,No
4091-TVOCN,MALE,0,No,Yes,48,,DSL,Yes,No,Yes,One year,Credit card (automatic),78.75,3682.45,No
1098-TDVUQ,FEMALE,0,No,No,1,,No,No internet service,No internet service,No internet service,Month-to-month,Bank transfer (automatic),19.25,19.25,No
7277-OZCGZ,FEMALE,0,No,No,22,,Fiber optic,Yes,Yes,No,Month-to-month,Electronic check,89.05,1886.25,No
1557-EMYVT,FEMALE,0,No,No,43,,Fiber optic,Yes,Yes,Yes,Two year,Credit card (automatic),115.05,4895.1,No
2799-ARNLO,FEMALE,1,Yes,No,5,,Fiber optic,No,No,No,Month-to-month,Electronic check,69.35,341.6,No
7563-BIUPC,MALE,0,No,No,5,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,80.6,415.55,Yes
5027-YOCXN,MALE,0,Yes,Yes,51,,Fiber optic,Yes,Yes,Yes,One year,Credit card (automatic),110.05,5686.4,No
3973-SKMLN,MALE,0,No,No,71,,No,No internet service,No internet service,No internet service,Two year,Credit card (automatic),19.9,1355.1,No
2321-OMBXY,FEMALE,0,Yes,Yes,38,,DSL,Yes,Yes,Yes,One year,Credit card (automatic),80.3,3058.65,Yes
2840-XANRC,MALE,1,Yes,No,24,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,93.15,2231.05,Yes
6745-JEFZB,MALE,0,Yes,No,35,,Fiber optic,No,Yes,Yes,Month-to-month,Credit card (automatic),91.5,3236.35,No
5020-ZSTTY,FEMALE,1,No,No,54,,DSL,Yes,Yes,Yes,One year,Bank transfer (automatic),82.45,4350.1,Yes
9880-TDQAC,FEMALE,0,Yes,Yes,72,,DSL,No,Yes,Yes,Two year,Electronic check,60.0,4264.0,No
8705-WZCYL,MALE,0,No,No,1,,DSL,No,No,No,Month-to-month,Electronic check,44.8,44.8,No
7102-JJVTX,FEMALE,0,Yes,Yes,9,,DSL,Yes,No,No,One year,Mailed check,48.6,422.3,No
8626-PTQGE,MALE,0,No,No,69,,DSL,Yes,Yes,Yes,Two year,Bank transfer (automatic),60.05,4176.7,No
4983-CLMLV,FEMALE,0,Yes,No,52,,Fiber optic,No,Yes,Yes,Month-to-month,Credit card (automatic),102.7,5138.1,No
5701-YVSVF,FEMALE,1,Yes,No,11,,Fiber optic,No,Yes,Yes,Month-to-month,Electronic check,82.9,880.05,No
5804-LEPIM,FEMALE,1,No,No,2,,Fiber optic,No,No,No,Month-to-month,Electronic check,70.35,139.05,Yes
5697-GOMBF,FEMALE,1,Yes,Yes,28,,DSL,No,No,Yes,Month-to-month,Electronic check,35.9,973.65,No
2739-CACDQ,FEMALE,1,No,No,17,,Fiber optic,No,No,No,Month-to-month,Credit card (automatic),82.65,1470.05,No
9385-EHGDO,FEMALE,0,Yes,Yes,35,,No,No internet service,No internet service,No internet service,Two year,Mailed check,19.85,739.35,No
9498-FIMXL,FEMALE,0,No,No,8,,No,No internet service,No internet service,No internet service,One year,Mailed check,19.2,161.95,No
2379-GYFLQ,MALE,0,No,No,46,,Fiber optic,No,No,Yes,One year,Credit card (automatic),94.9,4422.95,No
0122-OAHPZ,FEMALE,0,No,No,7,,Fiber optic,No,No,No,Month-to-month,Electronic check,73.85,511.25,Yes
2868-SNELZ,FEMALE,0,No,No,2,,Fiber optic,No,No,No,Month-to-month,Mailed check,80.6,155.8,Yes
4322-RCYMT,MALE,0,Yes,Yes,68,,DSL,No,Yes,No,One year,Bank transfer (automatic),75.8,5293.95,Yes
6680-NENYN,FEMALE,0,No,No,43,,Fiber optic,No,No,Yes,Two year,Electronic check,104.6,4759.85,Yes
2088-IEBAU,FEMALE,0,No,No,68,,DSL,Yes,Yes,Yes,Two year,Electronic check,88.15,6148.45,No
7982-VCELR,FEMALE,0,No,No,36,,Fiber optic,No,No,Yes,Month-to-month,Credit card (automatic),94.8,3565.65,No
1343-EHPYB,MALE,0,Yes,No,63,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,103.4,6603.0,Yes
6035-BXTTY,FEMALE,1,No,No,32,,DSL,No,Yes,No,Month-to-month,Bank transfer (automatic),54.65,1830.1,No
6885-PKOAM,FEMALE,0,Yes,No,71,,DSL,Yes,Yes,Yes,Two year,Credit card (automatic),85.75,6223.8,No
7520-HQWJU,FEMALE,0,Yes,Yes,66,,DSL,Yes,No,No,Month-to-month,Bank transfer (automatic),67.45,4508.65,No
9639-BUJXT,MALE,0,No,No,63,,No,No internet service,No internet service,No internet service,One year,Mailed check,20.5,1328.15,No
5924-SNGKP,FEMALE,0,No,Yes,41,,No,No internet service,No internet service,No internet service,One year,Credit card (automatic),20.25,865.0,No
0021-IKXGC,FEMALE,1,No,No,1,,Fiber optic,No,No,No,Month-to-month,Electronic check,72.1,72.1,No
2034-GDRCN,FEMALE,0,No,No,2,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,90.4,168.2,Yes
8966-SNIZF,FEMALE,0,Yes,No,70,,No,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),19.45,1303.5,No
6243-OZGFH,FEMALE,0,No,No,23,,DSL,No,No,Yes,Month-to-month,Electronic check,44.95,996.85,No
4654-DLAMQ,FEMALE,1,Yes,No,64,,Fiber optic,Yes,No,No,One year,Bank transfer (automatic),97.0,6430.9,No
0513-RBGPE,MALE,0,Yes,Yes,37,,DSL,Yes,Yes,No,Two year,Credit card (automatic),62.8,2278.75,No
5160-UXJED,MALE,0,No,Yes,17,,DSL,No,No,No,One year,Mailed check,44.6,681.4,No
4115-NZRKS,FEMALE,1,No,No,7,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,89.15,574.35,No
0219-YTZUE,MALE,0,Yes,Yes,4,,Fiber optic,No,No,No,Month-to-month,Bank transfer (automatic),84.8,371.9,Yes
0623-IIHUG,FEMALE,1,No,No,21,,DSL,Yes,No,Yes,Month-to-month,Electronic check,41.9,840.1,Yes
4572-DVCGN,FEMALE,0,No,No,10,,Fiber optic,No,No,No,Month-to-month,Bank transfer (automatic),80.25,846.0,Yes
3351-NGXYI,FEMALE,1,No,No,16,,DSL,Yes,No,No,Month-to-month,Electronic check,54.1,889.0,No
8984-EYLLL,MALE,0,Yes,No,64,,Fiber optic,No,Yes,Yes,Two year,Electronic check,105.25,6823.4,No
9057-MSWCO,MALE,1,Yes,No,27,,DSL,Yes,No,No,Month-to-month,Credit card (automatic),30.75,805.1,Yes
9833-TGFHX,MALE,0,Yes,Yes,42,,Fiber optic,Yes,No,Yes,One year,Electronic check,97.1,4016.75,No
9294-TDIPC,MALE,0,No,Yes,5,,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,20.2,83.75,No
5229-DTFYB,FEMALE,0,No,No,41,,Fiber optic,No,Yes,Yes,Two year,Bank transfer (automatic),98.8,3959.15,No
0104-PPXDV,MALE,0,Yes,No,58,,DSL,No,No,No,One year,Credit card (automatic),50.3,2878.55,No
5176-LMJXE,FEMALE,0,No,No,47,,No,No internet service,No internet service,No internet service,Two year,Mailed check,20.55,945.7,No
3583-KRKMD,MALE,0,No,No,18,,Fiber optic,No,Yes,No,Month-to-month,Bank transfer (automatic),75.9,1373.05,No
1010-DIAUQ,MALE,0,No,No,5,,Fiber optic,No,No,Yes,Month-to-month,Bank transfer (automatic),96.5,492.55,Yes
9069-LGEUL,MALE,0,Yes,No,23,,DSL,Yes,No,No,Month-to-month,Bank transfer (automatic),59.95,1406.0,No
7302-ZHMHP,FEMALE,0,No,No,1,,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.15,19.15,No
9571-EDEBV,MALE,0,Yes,No,71,,Fiber optic,No,No,Yes,One year,Credit card (automatic),98.65,6962.85,No
3520-FJGCV,MALE,0,Yes,Yes,72,,Fiber optic,Yes,Yes,Yes,Two year,Credit card (automatic),112.6,8126.65,No
6563-VRERX,MALE,0,Yes,Yes,33,,No,No internet service,No internet service,No internet service,One year,Mailed check,20.6,690.25,No
0259-GBZSH,MALE,0,No,No,2,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,85.65,181.5,Yes
6122-EFVKN,MALE,0,No,Yes,24,,DSL,Yes,Yes,No,Two year,Mailed check,35.75,830.8,No
2805-EDJPQ,FEMALE,0,Yes,Yes,56,,Fiber optic,No,Yes,No,One year,Credit card (automatic),99.75,5608.4,No
6862-CQUMB,MALE,0,No,No,37,,Fiber optic,No,No,Yes,Month-to-month,Credit card (automatic),96.1,3646.8,No
7156-MXBJE,FEMALE,0,No,No,43,,DSL,No,Yes,Yes,One year,Credit card (automatic),85.1,3662.25,No
6158-HDPXZ,MALE,0,No,No,1,,DSL,No,No,No,Month-to-month,Mailed check,25.35,25.35,No
9601-BRXPO,FEMALE,0,Yes,No,25,,Fiber optic,No,Yes,Yes,Month-to-month,Bank transfer (automatic),104.95,2566.5,Yes
2863-IMQDR,FEMALE,0,No,No,61,,DSL,Yes,Yes,Yes,Two year,Electronic check,89.65,5308.7,No
5686-CMAWK,MALE,0,No,No,17,,Fiber optic,No,Yes,No,One year,Electronic check,86.75,1410.25,No
5651-CRHKQ,FEMALE,0,Yes,No,41,,Fiber optic,No,Yes,No,One year,Bank transfer (automatic),86.2,3339.05,No
6905-NIQIN,MALE,0,No,No,1,,DSL,No,No,No,Month-to-month,Mailed check,50.65,50.65,Yes
8204-YJCLA,MALE,1,Yes,Yes,72,,DSL,Yes,Yes,Yes,Two year,Bank transfer (automatic),64.8,4732.35,No
5167-ZFFMM,MALE,0,No,No,1,,Fiber optic,No,No,No,Month-to-month,Credit card (automatic),90.85,90.85,Yes
6583-SZVGP,MALE,0,No,No,48,,Fiber optic,No,No,Yes,Two year,Bank transfer (automatic),108.1,5067.45,No
4895-TMWIR,MALE,1,Yes,No,11,,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.95,214.75,Yes
0533-BNWKF,FEMALE,1,Yes,No,55,,Fiber optic,No,No,No,Month-to-month,Electronic check,85.45,4874.7,Yes
1708-PBBOA,FEMALE,0,No,No,42,,DSL,Yes,Yes,No,One year,Electronic check,54.75,2348.45,No
8782-LKFPK,MALE,0,No,No,44,,Fiber optic,No,No,No,Month-to-month,Mailed check,90.4,4063.0,No
5522-JBWMO,MALE,0,No,Yes,1,,DSL,No,No,No,Month-to-month,Electronic check,44.0,44.0,No
3597-MVHJT,FEMALE,0,No,No,27,,Fiber optic,No,No,Yes,Month-to-month,Bank transfer (automatic),95.6,2595.25,No
9774-NRNAU,MALE,1,Yes,No,27,,DSL,No,Yes,Yes,Month-to-month,Bank transfer (automatic),84.8,2309.55,No
0224-RLWWD,FEMALE,1,No,No,2,,DSL,No,No,No,Month-to-month,Electronic check,44.3,89.3,No
9967-ATRFS,FEMALE,0,No,No,19,,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.9,367.55,No
3951-NJCVI,FEMALE,1,Yes,No,42,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,95.05,3944.5,No
2977-CEBSX,FEMALE,0,No,No,66,,DSL,Yes,Yes,Yes,Two year,Credit card (automatic),90.05,5965.95,No
0177-PXBAT,MALE,1,Yes,No,33,,Fiber optic,Yes,Yes,Yes,Month-to-month,Bank transfer (automatic),109.9,3694.7,No
6599-CEBNN,FEMALE,0,No,No,34,,Fiber optic,No,No,No,Month-to-month,Credit card (automatic),73.95,2524.45,Yes
2519-ERQOJ,MALE,1,No,No,33,,DSL,No,Yes,Yes,Month-to-month,Electronic check,54.6,1803.7,No
5876-QMYLD,FEMALE,0,Yes,Yes,23,,No,No internet service,No internet service,No internet service,One year,Mailed check,20.05,415.1,No
2277-AXSDC,FEMALE,0,No,No,32,,No,No internet service,No internet service,No internet service,One year,Bank transfer (automatic),19.75,624.15,No
9442-JTWDL,FEMALE,0,No,No,11,,No,No internet service,No internet service,No internet service,One year,Credit card (automatic),20.05,237.7,No
0979-PHULV,MALE,0,Yes,Yes,69,,Fiber optic,No,No,Yes,Month-to-month,Credit card (automatic),99.45,7007.6,Yes
3067-SVMTC,FEMALE,0,Yes,No,68,,DSL,Yes,Yes,No,One year,Bank transfer (automatic),55.9,3848.8,No
